dataset,k,rp_tr,rp_fro,rp_time,greedy_tr,greedy_fro,greedy_time,uniform_tr,uniform_fro,uniform_time,opt_tr,opt_fro
yolanda,30,0.4137372776917548,0.06175685612463436,0.04063773155212402,0.9965457186444339,0.9992391117509113,0.022423505783081055,,,,0.3030557805112033,0.03045439881853699
yolanda,40,0.3990306075377498,0.05674794150788435,0.07872867584228516,0.9926741709774082,0.9941691390902636,0.026922941207885742,,,,0.2721424462055336,0.023514815354036565
yolanda,40,0.4002429878493247,0.05770582549467483,0.05190849304199219,0.9926741709774082,0.9941691390902636,0.027413606643676758,,,,0.2721424462055336,0.023514815354036565
yolanda,40,0.39865579790393346,0.05809260296129163,0.050453901290893555,0.9926741709774082,0.9941691390902636,0.027287721633911133,,,,0.2721424462055336,0.023514815354036565
yolanda,40,0.3922495569212926,0.05464031296572283,0.05253291130065918,0.9926741709774082,0.9941691390902636,0.03040766716003418,,,,0.2721424462055336,0.023514815354036565
yolanda,40,0.3939663883038657,0.05526100169483355,0.05869913101196289,0.9926741709774082,0.9941691390902636,0.02968144416809082,,,,0.2721424462055336,0.023514815354036565
yolanda,40,0.3888017399305428,0.05281642751850569,0.0534512996673584,0.9926741709774082,0.9941691390902636,0.028867006301879883,,,,0.2721424462055336,0.023514815354036565
yolanda,40,0.3979112926676346,0.05594814542931833,0.05021262168884277,0.9926741709774082,0.9941691390902636,0.029076099395751953,,,,0.2721424462055336,0.023514815354036565
yolanda,40,0.39502503000768,0.05562527724067344,0.05965852737426758,0.9926741709774082,0.9941691390902636,0.027399301528930664,,,,0.2721424462055336,0.023514815354036565
yolanda,40,0.40030203051224006,0.05715428433003124,0.05148673057556152,0.9926741709774082,0.9941691390902636,0.03392386436462402,,,,0.2721424462055336,0.023514815354036565
yolanda,40,0.39642125517074484,0.05555383285791453,0.05326437950134277,0.9926741709774082,0.9941691390902636,0.031626224517822266,,,,0.2721424462055336,0.023514815354036565
yolanda,50,0.3796831066800386,0.05104967187515828,0.10692238807678223,0.990596550094117,0.9923156088732598,0.034584760665893555,,,,0.24917630975364718,0.01862222140817856
yolanda,50,0.36703718363617543,0.04667801476050276,0.06567621231079102,0.990596550094117,0.9923156088732598,0.050943851470947266,,,,0.24917630975364718,0.01862222140817856
yolanda,50,0.37543523545410545,0.049960983808400354,0.06531667709350586,0.990596550094117,0.9923156088732598,0.03558039665222168,,,,0.24917630975364718,0.01862222140817856
yolanda,50,0.3766440380681925,0.05083581281693758,0.06731986999511719,0.990596550094117,0.9923156088732598,0.038159847259521484,,,,0.24917630975364718,0.01862222140817856
yolanda,50,0.3740494745123179,0.04936829056937754,0.06625795364379883,0.990596550094117,0.9923156088732598,0.04385042190551758,,,,0.24917630975364718,0.01862222140817856
yolanda,50,0.37336691826270507,0.04999324347670603,0.06716537475585938,0.990596550094117,0.9923156088732598,0.048432350158691406,,,,0.24917630975364718,0.01862222140817856
yolanda,50,0.3810204355919197,0.05135840203413763,0.08087849617004395,0.990596550094117,0.9923156088732598,0.08043789863586426,,,,0.24917630975364718,0.01862222140817856
yolanda,50,0.369373345441639,0.04770949973238515,0.08407115936279297,0.990596550094117,0.9923156088732598,0.037447214126586914,,,,0.24917630975364718,0.01862222140817856
yolanda,50,0.3775244304928674,0.049993442319604384,0.08239531517028809,0.990596550094117,0.9923156088732598,0.03987574577331543,,,,0.24917630975364718,0.01862222140817856
yolanda,50,0.37853494109940367,0.05008274166468751,0.06749725341796875,0.990596550094117,0.9923156088732598,0.04037761688232422,,,,0.24917630975364718,0.01862222140817856
yolanda,60,0.3528464979992151,0.04286490493108609,0.11497879028320312,0.9868080625884368,0.9874165195735021,0.048464298248291016,,,,0.2319200104319728,0.01517978285940088
yolanda,60,0.3546466747362629,0.0436714036859575,0.08399128913879395,0.9868080625884368,0.9874165195735021,0.04900050163269043,,,,0.2319200104319728,0.01517978285940088
yolanda,60,0.354737644908017,0.04316598233624433,0.11218047142028809,0.9868080625884368,0.9874165195735021,0.08027791976928711,,,,0.2319200104319728,0.01517978285940088
yolanda,60,0.34796956722993744,0.041528855477061026,0.12241959571838379,0.9868080625884368,0.9874165195735021,0.10311722755432129,,,,0.2319200104319728,0.01517978285940088
yolanda,60,0.3569276816839344,0.04452058312881129,0.11176514625549316,0.9868080625884368,0.9874165195735021,0.14143896102905273,,,,0.2319200104319728,0.01517978285940088
yolanda,60,0.36324914128012,0.04604744297343685,0.1110835075378418,0.9868080625884368,0.9874165195735021,0.11647748947143555,,,,0.2319200104319728,0.01517978285940088
yolanda,60,0.3653897172813659,0.0475593806454398,0.11372232437133789,0.9868080625884368,0.9874165195735021,0.05570363998413086,,,,0.2319200104319728,0.01517978285940088
yolanda,60,0.37071900188630846,0.048357995169559256,0.13098669052124023,0.9868080625884368,0.9874165195735021,0.047864437103271484,,,,0.2319200104319728,0.01517978285940088
yolanda,60,0.35920697114668576,0.04491352529444011,0.09808826446533203,0.9868080625884368,0.9874165195735021,0.07710409164428711,,,,0.2319200104319728,0.01517978285940088
yolanda,60,0.3561782140051362,0.044054006024580206,0.1015923023223877,0.9868080625884368,0.9874165195735021,0.06265091896057129,,,,0.2319200104319728,0.01517978285940088
yolanda,70,0.3448309563418309,0.040777353722016976,0.16374540328979492,0.975955882668929,0.9695618601182192,0.1039128303527832,,,,0.21814659176848203,0.01250323815273279
yolanda,70,0.3348808344037595,0.03884098686147904,0.10768485069274902,0.975955882668929,0.9695618601182192,0.13196349143981934,,,,0.21814659176848203,0.01250323815273279
yolanda,70,0.34497817061131253,0.04116172122913221,0.10622501373291016,0.975955882668929,0.9695618601182192,0.10587835311889648,,,,0.21814659176848203,0.01250323815273279
yolanda,70,0.3496343367486534,0.04191318684652338,0.17409515380859375,0.975955882668929,0.9695618601182192,0.10176849365234375,,,,0.21814659176848203,0.01250323815273279
yolanda,70,0.34949648668603417,0.042564877883161524,0.12913155555725098,0.975955882668929,0.9695618601182192,0.09164547920227051,,,,0.21814659176848203,0.01250323815273279
yolanda,70,0.35458908524609795,0.043654470223064595,0.1947484016418457,0.975955882668929,0.9695618601182192,0.06952643394470215,,,,0.21814659176848203,0.01250323815273279
yolanda,70,0.35132042752808657,0.04343554494244338,0.22595882415771484,0.975955882668929,0.9695618601182192,0.2251756191253662,,,,0.21814659176848203,0.01250323815273279
yolanda,70,0.34866422415030013,0.04238444185331014,0.29006361961364746,0.975955882668929,0.9695618601182192,0.1541740894317627,,,,0.21814659176848203,0.01250323815273279
yolanda,70,0.34121861126101355,0.039589148130888034,0.12976789474487305,0.975955882668929,0.9695618601182192,0.09356045722961426,,,,0.21814659176848203,0.01250323815273279
yolanda,70,0.3451519041905305,0.04153710666243149,0.1658496856689453,0.975955882668929,0.9695618601182192,0.06672406196594238,,,,0.21814659176848203,0.01250323815273279
yolanda,80,0.3364530314347699,0.039788140676498086,0.19188427925109863,0.96777162022072,0.9567820327851516,0.06829714775085449,,,,0.20762410951563834,0.010629111225879244
yolanda,80,0.3341548753947152,0.03837544474968322,0.12813067436218262,0.96777162022072,0.9567820327851516,0.1455678939819336,,,,0.20762410951563834,0.010629111225879244
yolanda,80,0.3446469515406954,0.04140715696361674,0.16751980781555176,0.96777162022072,0.9567820327851516,0.19188690185546875,,,,0.20762410951563834,0.010629111225879244
yolanda,80,0.3298831514754923,0.03701762725094412,0.17985296249389648,0.96777162022072,0.9567820327851516,0.12032508850097656,,,,0.20762410951563834,0.010629111225879244
yolanda,80,0.34552871770458043,0.04137249587335173,0.20061874389648438,0.96777162022072,0.9567820327851516,0.06810450553894043,,,,0.20762410951563834,0.010629111225879244
yolanda,80,0.333274951590974,0.037630425904204526,0.19568395614624023,0.96777162022072,0.9567820327851516,0.07668471336364746,,,,0.20762410951563834,0.010629111225879244
yolanda,80,0.3363063005681175,0.03912815460107726,0.1260817050933838,0.96777162022072,0.9567820327851516,0.23651361465454102,,,,0.20762410951563834,0.010629111225879244
yolanda,80,0.33055428774994317,0.03732193159082507,0.24026012420654297,0.96777162022072,0.9567820327851516,0.11648678779602051,,,,0.20762410951563834,0.010629111225879244
yolanda,80,0.336559509057238,0.039048520704133956,0.30568766593933105,0.96777162022072,0.9567820327851516,0.19838166236877441,,,,0.20762410951563834,0.010629111225879244
yolanda,80,0.3354998875333312,0.03897194566803968,0.19080162048339844,0.96777162022072,0.9567820327851516,0.09964680671691895,,,,0.20762410951563834,0.010629111225879244
yolanda,90,0.32329144563387235,0.03544430755683199,0.17269110679626465,0.9588954257195064,0.9428903283810735,0.08072447776794434,,,,0.19972649975852375,0.009412237079251906
yolanda,90,0.3254769461670503,0.03659621795918739,0.14722657203674316,0.9588954257195064,0.9428903283810735,0.2707209587097168,,,,0.19972649975852375,0.009412237079251906
yolanda,90,0.3217162783175122,0.03503146605270913,0.15203404426574707,0.9588954257195064,0.9428903283810735,0.14104008674621582,,,,0.19972649975852375,0.009412237079251906
yolanda,90,0.31674395569536745,0.03355829296343295,0.25333738327026367,0.9588954257195064,0.9428903283810735,0.12673020362854004,,,,0.19972649975852375,0.009412237079251906
yolanda,90,0.3170137362438832,0.033747886687846826,0.2285456657409668,0.9588954257195064,0.9428903283810735,0.0850229263305664,,,,0.19972649975852375,0.009412237079251906
yolanda,90,0.31759289576874833,0.033664290650570895,0.1923079490661621,0.9588954257195064,0.9428903283810735,0.19333338737487793,,,,0.19972649975852375,0.009412237079251906
yolanda,90,0.326780775692172,0.03634798292955564,0.3872532844543457,0.9588954257195064,0.9428903283810735,0.5522255897521973,,,,0.19972649975852375,0.009412237079251906
yolanda,90,0.31271239100920856,0.03274910891653315,0.5645573139190674,0.9588954257195064,0.9428903283810735,0.22409987449645996,,,,0.19972649975852375,0.009412237079251906
yolanda,90,0.32204284864300936,0.03506622545410952,0.38689541816711426,0.9588954257195064,0.9428903283810735,0.10694599151611328,,,,0.19972649975852375,0.009412237079251906
yolanda,90,0.3190172785483669,0.034128444438827205,0.1814885139465332,0.9588954257195064,0.9428903283810735,0.15421032905578613,,,,0.19972649975852375,0.009412237079251906
yolanda,100,0.3057736675185023,0.030615991772829,0.21342778205871582,0.9530466407363248,0.9348699876005476,0.12097573280334473,,,,0.19392079099766416,0.008682149471575976
yolanda,100,0.31407599102191885,0.03336442680953949,0.21427607536315918,0.9530466407363248,0.9348699876005476,0.09201478958129883,,,,0.19392079099766416,0.008682149471575976
yolanda,100,0.31228883544006814,0.03246142617610393,0.30864548683166504,0.9530466407363248,0.9348699876005476,0.12018251419067383,,,,0.19392079099766416,0.008682149471575976
yolanda,100,0.3036539490264061,0.03027917308189398,0.398529052734375,0.9530466407363248,0.9348699876005476,0.18131494522094727,,,,0.19392079099766416,0.008682149471575976
yolanda,100,0.31294288190567493,0.03284360152313579,0.2763803005218506,0.9530466407363248,0.9348699876005476,0.35173845291137695,,,,0.19392079099766416,0.008682149471575976
yolanda,100,0.3101216737756158,0.03224072319119758,0.6314060688018799,0.9530466407363248,0.9348699876005476,0.3004269599914551,,,,0.19392079099766416,0.008682149471575976
yolanda,100,0.3063137570049975,0.03134456223456751,0.6184296607971191,0.9530466407363248,0.9348699876005476,0.359494686126709,,,,0.19392079099766416,0.008682149471575976
yolanda,100,0.3159496714288318,0.03411023456853203,0.5364696979522705,0.9530466407363248,0.9348699876005476,0.30036211013793945,,,,0.19392079099766416,0.008682149471575976
yolanda,100,0.31618997686221084,0.034096084243285404,0.2673056125640869,0.9530466407363248,0.9348699876005476,0.18609380722045898,,,,0.19392079099766416,0.008682149471575976
yolanda,100,0.31238129691629773,0.03268808388916137,0.23612499237060547,0.9530466407363248,0.9348699876005476,0.16944098472595215,,,,0.19392079099766416,0.008682149471575976
yolanda,110,0.3085456946952319,0.03199606879193668,0.23208022117614746,0.9413700789608651,0.9164390382539588,0.12568449974060059,,,,0.18944590586551713,0.008219075064327203
yolanda,110,0.3037549671341759,0.030929914383219043,0.2854773998260498,0.9413700789608651,0.9164390382539588,0.2963743209838867,,,,0.18944590586551713,0.008219075064327203
yolanda,110,0.30894803849008856,0.03198818044557237,0.34865331649780273,0.9413700789608651,0.9164390382539588,0.3994448184967041,,,,0.18944590586551713,0.008219075064327203
yolanda,110,0.29509084931845214,0.028575293320973617,0.45151400566101074,0.9413700789608651,0.9164390382539588,0.3687748908996582,,,,0.18944590586551713,0.008219075064327203
yolanda,110,0.3068593464964611,0.031511929377210465,0.3398609161376953,0.9413700789608651,0.9164390382539588,0.21887493133544922,,,,0.18944590586551713,0.008219075064327203
yolanda,110,0.30658444464719214,0.03151314282134312,0.2982504367828369,0.9413700789608651,0.9164390382539588,0.2671670913696289,,,,0.18944590586551713,0.008219075064327203
yolanda,110,0.30580442799886975,0.0314178251854855,0.40502500534057617,0.9413700789608651,0.9164390382539588,0.1455821990966797,,,,0.18944590586551713,0.008219075064327203
yolanda,110,0.3017675969417399,0.03041414942928731,0.32716894149780273,0.9413700789608651,0.9164390382539588,0.3889639377593994,,,,0.18944590586551713,0.008219075064327203
yolanda,110,0.30303230993315516,0.030363851615339263,0.36679720878601074,0.9413700789608651,0.9164390382539588,0.38576722145080566,,,,0.18944590586551713,0.008219075064327203
yolanda,110,0.30018098002962806,0.029998938544662547,0.6155459880828857,0.9413700789608651,0.9164390382539588,0.3473529815673828,,,,0.18944590586551713,0.008219075064327203
yolanda,120,0.29643123402893506,0.02881655352647233,0.24413132667541504,0.9270906946091098,0.8930982905957622,0.15656685829162598,,,,0.18577586898599543,0.007893439105250468
yolanda,120,0.2972554364482014,0.029194700883866883,0.35369110107421875,0.9270906946091098,0.8930982905957622,0.14892911911010742,,,,0.18577586898599543,0.007893439105250468
yolanda,120,0.29422236646573563,0.028666122562856836,0.6096196174621582,0.9270906946091098,0.8930982905957622,0.13295674324035645,,,,0.18577586898599543,0.007893439105250468
yolanda,120,0.2965860324643225,0.0289967432246042,0.3612978458404541,0.9270906946091098,0.8930982905957622,0.40302157402038574,,,,0.18577586898599543,0.007893439105250468
yolanda,120,0.2986306676751479,0.029475705973273245,0.48239564895629883,0.9270906946091098,0.8930982905957622,0.5382022857666016,,,,0.18577586898599543,0.007893439105250468
yolanda,120,0.29675927814445624,0.028997952220758714,0.720344066619873,0.9270906946091098,0.8930982905957622,0.47669029235839844,,,,0.18577586898599543,0.007893439105250468
yolanda,120,0.29809410445362766,0.029449328803692824,0.48635196685791016,0.9270906946091098,0.8930982905957622,0.3824422359466553,,,,0.18577586898599543,0.007893439105250468
yolanda,120,0.29807907329165056,0.029550824160685184,0.2978639602661133,0.9270906946091098,0.8930982905957622,0.16768670082092285,,,,0.18577586898599543,0.007893439105250468
yolanda,120,0.2944365426562667,0.02827875110896815,0.5721187591552734,0.9270906946091098,0.8930982905957622,0.39121484756469727,,,,0.18577586898599543,0.007893439105250468
yolanda,120,0.30419754463201637,0.03115053543576298,0.7496082782745361,0.9270906946091098,0.8930982905957622,0.4953184127807617,,,,0.18577586898599543,0.007893439105250468
yolanda,130,0.2834649855588471,0.025797518133129624,0.26511383056640625,0.8998307325969265,0.846018449339042,0.13756537437438965,,,,0.18260679761767043,0.007641826476254438
yolanda,130,0.2919672049818332,0.02828390630318478,0.23587536811828613,0.8998307325969265,0.846018449339042,0.12237405776977539,,,,0.18260679761767043,0.007641826476254438
yolanda,130,0.2899357959391371,0.027567695310453662,0.7274510860443115,0.8998307325969265,0.846018449339042,0.5666408538818359,,,,0.18260679761767043,0.007641826476254438
yolanda,130,0.2939809073320339,0.02856907230251678,0.4230217933654785,0.8998307325969265,0.846018449339042,0.17687177658081055,,,,0.18260679761767043,0.007641826476254438
yolanda,130,0.28699916791121793,0.026834084410428827,0.5402443408966064,0.8998307325969265,0.846018449339042,0.33053064346313477,,,,0.18260679761767043,0.007641826476254438
yolanda,130,0.29046596366591854,0.027670163054190552,0.26735615730285645,0.8998307325969265,0.846018449339042,0.2795417308807373,,,,0.18260679761767043,0.007641826476254438
yolanda,130,0.29089314186264825,0.027848412062901166,0.2616720199584961,0.8998307325969265,0.846018449339042,0.14336919784545898,,,,0.18260679761767043,0.007641826476254438
yolanda,130,0.28980434415270856,0.02750916885718448,0.4990079402923584,0.8998307325969265,0.846018449339042,0.6357908248901367,,,,0.18260679761767043,0.007641826476254438
yolanda,130,0.2882767418302487,0.02695018249166261,0.41636037826538086,0.8998307325969265,0.846018449339042,0.7052621841430664,,,,0.18260679761767043,0.007641826476254438
yolanda,130,0.2862304101444696,0.026591619479581982,0.8962090015411377,0.8998307325969265,0.846018449339042,0.24956703186035156,,,,0.18260679761767043,0.007641826476254438
yolanda,140,0.28137831955718656,0.02551493806083192,0.31301212310791016,0.8849965917987253,0.8217664371265989,0.1488039493560791,,,,0.17976946478601,0.007434200406499996
yolanda,140,0.2837660357926632,0.026210216137833458,0.2602095603942871,0.8849965917987253,0.8217664371265989,0.490645170211792,,,,0.17976946478601,0.007434200406499996
yolanda,140,0.2888184725413764,0.027793082563979384,0.5236067771911621,0.8849965917987253,0.8217664371265989,0.2553999423980713,,,,0.17976946478601,0.007434200406499996
yolanda,140,0.2839276932806149,0.02612925268904186,0.41147947311401367,0.8849965917987253,0.8217664371265989,0.48836565017700195,,,,0.17976946478601,0.007434200406499996
yolanda,140,0.2779400366333581,0.024825309792813655,0.6967897415161133,0.8849965917987253,0.8217664371265989,0.5071721076965332,,,,0.17976946478601,0.007434200406499996
yolanda,140,0.27874763735519165,0.024787337015805593,0.2744596004486084,0.8849965917987253,0.8217664371265989,0.14449667930603027,,,,0.17976946478601,0.007434200406499996
yolanda,140,0.2839247164769279,0.026108027429107544,0.601447582244873,0.8849965917987253,0.8217664371265989,0.14653706550598145,,,,0.17976946478601,0.007434200406499996
yolanda,140,0.2828739435960826,0.025851393251221263,0.24906229972839355,0.8849965917987253,0.8217664371265989,0.5000755786895752,,,,0.17976946478601,0.007434200406499996
yolanda,140,0.28446096308656904,0.026340840751081757,0.4237525463104248,0.8849965917987253,0.8217664371265989,0.415330171585083,,,,0.17976946478601,0.007434200406499996
yolanda,140,0.28390104590131016,0.02631328412285275,0.36122584342956543,0.8849965917987253,0.8217664371265989,0.23305511474609375,,,,0.17976946478601,0.007434200406499996
yolanda,150,0.27921584213250267,0.02532999243743476,0.3886599540710449,0.8584627670364212,0.7761898490709499,0.1515951156616211,,,,0.17713133055453995,0.0072499108718818836
yolanda,150,0.2746488362660184,0.023898358880975093,0.3957254886627197,0.8584627670364212,0.7761898490709499,0.7526829242706299,,,,0.17713133055453995,0.0072499108718818836
yolanda,150,0.2816746151363612,0.025948107780207626,0.5402998924255371,0.8584627670364212,0.7761898490709499,0.1490318775177002,,,,0.17713133055453995,0.0072499108718818836
yolanda,150,0.281541134980864,0.02584249636864684,0.6478145122528076,0.8584627670364212,0.7761898490709499,0.47495102882385254,,,,0.17713133055453995,0.0072499108718818836
yolanda,150,0.2749421500107471,0.024246139880151334,1.0337984561920166,0.8584627670364212,0.7761898490709499,0.7102901935577393,,,,0.17713133055453995,0.0072499108718818836
yolanda,150,0.2759314460828541,0.024294425914315097,0.7770013809204102,0.8584627670364212,0.7761898490709499,0.6261608600616455,,,,0.17713133055453995,0.0072499108718818836
yolanda,150,0.27722080874618144,0.02482485721872036,0.5342519283294678,0.8584627670364212,0.7761898490709499,0.18175148963928223,,,,0.17713133055453995,0.0072499108718818836
yolanda,150,0.27955463504907346,0.02535799864321262,0.5225582122802734,0.8584627670364212,0.7761898490709499,0.9772565364837646,,,,0.17713133055453995,0.0072499108718818836
yolanda,150,0.2805028620953805,0.02537753299100215,0.6524319648742676,0.8584627670364212,0.7761898490709499,0.5710647106170654,,,,0.17713133055453995,0.0072499108718818836
yolanda,150,0.2802865740633236,0.02564380560275064,0.9283545017242432,0.8584627670364212,0.7761898490709499,0.5166263580322266,,,,0.17713133055453995,0.0072499108718818836
yolanda,160,0.277327888349463,0.02501920518792191,0.45577383041381836,0.8316429017378577,0.7319400714398661,0.3375215530395508,,,,0.17465773764673412,0.007083952318048028
yolanda,160,0.26766376879239984,0.02236286130512021,0.4606809616088867,0.8316429017378577,0.7319400714398661,0.7287120819091797,,,,0.17465773764673412,0.007083952318048028
yolanda,160,0.2710424064693607,0.023403433998438517,0.8558464050292969,0.8316429017378577,0.7319400714398661,0.550910234451294,,,,0.17465773764673412,0.007083952318048028
yolanda,160,0.2771005229817454,0.02503325409254107,1.34688401222229,0.8316429017378577,0.7319400714398661,0.4468982219696045,,,,0.17465773764673412,0.007083952318048028
yolanda,160,0.27365434598136873,0.023981015277864153,0.6271140575408936,0.8316429017378577,0.7319400714398661,0.3007218837738037,,,,0.17465773764673412,0.007083952318048028
yolanda,160,0.27321600347998265,0.023919412288019942,0.7510755062103271,0.8316429017378577,0.7319400714398661,0.4420130252838135,,,,0.17465773764673412,0.007083952318048028
yolanda,160,0.27108020281047124,0.02347089058600209,0.6260435581207275,0.8316429017378577,0.7319400714398661,0.68503737449646,,,,0.17465773764673412,0.007083952318048028
yolanda,160,0.2730522219304809,0.02383684743201611,0.771538496017456,0.8316429017378577,0.7319400714398661,0.519707441329956,,,,0.17465773764673412,0.007083952318048028
yolanda,160,0.2746076668330863,0.024302840050204833,0.7368471622467041,0.8316429017378577,0.7319400714398661,0.2569115161895752,,,,0.17465773764673412,0.007083952318048028
yolanda,160,0.2729704231837663,0.023714171521130128,0.44353795051574707,0.8316429017378577,0.7319400714398661,0.3168601989746094,,,,0.17465773764673412,0.007083952318048028
yolanda,170,0.2665514852105675,0.022213930540111115,0.3872792720794678,0.7848389305147557,0.6495464758904683,0.3755199909210205,,,,0.17232908806665886,0.0069335607393537745
yolanda,170,0.26537133416982034,0.02201364029613072,0.5797421932220459,0.7848389305147557,0.6495464758904683,0.47992610931396484,,,,0.17232908806665886,0.0069335607393537745
yolanda,170,0.26407003520644673,0.021732848698775144,0.8136727809906006,0.7848389305147557,0.6495464758904683,0.5851280689239502,,,,0.17232908806665886,0.0069335607393537745
yolanda,170,0.2691668773975846,0.023126211131635554,1.169757604598999,0.7848389305147557,0.6495464758904683,0.43170762062072754,,,,0.17232908806665886,0.0069335607393537745
yolanda,170,0.26168432783826695,0.021149594764965477,0.4065573215484619,0.7848389305147557,0.6495464758904683,0.8485949039459229,,,,0.17232908806665886,0.0069335607393537745
yolanda,170,0.2690900989703797,0.023086491081318307,0.900885820388794,0.7848389305147557,0.6495464758904683,0.5061261653900146,,,,0.17232908806665886,0.0069335607393537745
yolanda,170,0.2669719990883406,0.022444565571326403,1.2539470195770264,0.7848389305147557,0.6495464758904683,0.33312344551086426,,,,0.17232908806665886,0.0069335607393537745
yolanda,170,0.27123244516348033,0.02354701562816526,0.5930306911468506,0.7848389305147557,0.6495464758904683,0.21947503089904785,,,,0.17232908806665886,0.0069335607393537745
yolanda,170,0.26213616537359674,0.02131428134717697,0.9834401607513428,0.7848389305147557,0.6495464758904683,0.7924494743347168,,,,0.17232908806665886,0.0069335607393537745
