dataset,k,rp_tr,rp_fro,rp_time,greedy_tr,greedy_fro,greedy_time,uniform_tr,uniform_fro,uniform_time,opt_tr,opt_fro
yolanda,10,0.5107524406838263,0.1311562327905209,0.06259799003601074,0.998999747723151,0.9999997227315996,0.03809237480163574,,,,,
yolanda,10,0.509886495182677,0.1330924126786097,0.06610655784606934,0.998999747723151,0.9999997227315996,0.012071847915649414,,,,,
yolanda,10,0.5369056181234475,0.16623447066182837,0.021275043487548828,0.998999747723151,0.9999997227315996,0.0266876220703125,,,,,
yolanda,10,0.47777366432904883,0.09174684787453292,0.03145027160644531,0.998999747723151,0.9999997227315996,0.028159379959106445,,,,,
yolanda,10,0.5120807110573069,0.1270426753868986,0.07203936576843262,0.998999747723151,0.9999997227315996,0.02431511878967285,,,,,
yolanda,10,0.5016717366464168,0.11293434348771256,0.03534388542175293,0.998999747723151,0.9999997227315996,0.0393526554107666,,,,,
yolanda,10,0.49119300143091443,0.09985592173598662,0.058930397033691406,0.998999747723151,0.9999997227315996,0.045026540756225586,,,,,
yolanda,10,0.4940492938149453,0.10268941091638213,0.05881476402282715,0.998999747723151,0.9999997227315996,0.03449726104736328,,,,,
yolanda,10,0.4883437478261272,0.10386496478234741,0.04885411262512207,0.998999747723151,0.9999997227315996,0.013989686965942383,,,,,
yolanda,10,0.5019519199273624,0.11574027807582715,0.020756959915161133,0.998999747723151,0.9999997227315996,0.07659578323364258,,,,,
yolanda,50,0.3709973790261346,0.048278876956149235,0.2878875732421875,0.990596550094117,0.9923156088732598,0.27370572090148926,,,,,
yolanda,50,0.3812011945922055,0.050978898367365924,0.11274576187133789,0.990596550094117,0.9923156088732598,0.07886314392089844,,,,,
yolanda,50,0.3687464370544888,0.04763234353325597,0.11099958419799805,0.990596550094117,0.9923156088732598,0.07397818565368652,,,,,
yolanda,50,0.38677394327877646,0.05417962277367576,0.15509295463562012,0.990596550094117,0.9923156088732598,0.0663449764251709,,,,,
yolanda,50,0.37707878771584674,0.04976985464435835,0.18917250633239746,0.990596550094117,0.9923156088732598,0.1182699203491211,,,,,
yolanda,50,0.37034471069306685,0.04775154427066672,0.4162170886993408,0.990596550094117,0.9923156088732598,0.2985661029815674,,,,,
yolanda,50,0.3780467360769476,0.05114749890325734,0.2004845142364502,0.990596550094117,0.9923156088732598,0.052220821380615234,,,,,
yolanda,50,0.37236274223050914,0.04797048403533368,0.14659571647644043,0.990596550094117,0.9923156088732598,0.05413317680358887,,,,,
yolanda,50,0.3902712741655443,0.05533142718736995,0.1843886375427246,0.990596550094117,0.9923156088732598,0.05206108093261719,,,,,
yolanda,50,0.3692963900053987,0.04709300950399427,0.18552470207214355,0.990596550094117,0.9923156088732598,0.052515506744384766,,,,,
yolanda,100,0.3218022890517129,0.03523357185115211,0.33376073837280273,0.9530466407363248,0.9348699876005476,0.10712718963623047,,,,,
yolanda,100,0.30918766821118193,0.03195995284886741,0.44819116592407227,0.9530466407363248,0.9348699876005476,0.20431256294250488,,,,,
yolanda,100,0.30849994104497414,0.03165609405252083,0.2818005084991455,0.9530466407363248,0.9348699876005476,0.3309769630432129,,,,,
yolanda,100,0.30914024566240456,0.03253340907755967,0.9087991714477539,0.9530466407363248,0.9348699876005476,0.24836158752441406,,,,,
yolanda,100,0.3105128456541629,0.03245865214362693,0.29906225204467773,0.9530466407363248,0.9348699876005476,0.1305828094482422,,,,,
yolanda,100,0.3164425214584075,0.033596849983151746,0.41361427307128906,0.9530466407363248,0.9348699876005476,0.2436079978942871,,,,,
yolanda,100,0.3088524864203218,0.03202613878894674,0.3451881408691406,0.9530466407363248,0.9348699876005476,0.5081033706665039,,,,,
yolanda,100,0.31076617396191847,0.03243294706780366,1.2461283206939697,0.9530466407363248,0.9348699876005476,0.2224118709564209,,,,,
yolanda,100,0.31281213749656067,0.03298987535754804,0.6536896228790283,0.9530466407363248,0.9348699876005476,0.3142993450164795,,,,,
yolanda,100,0.31220679698842957,0.032654062079407,0.7691295146942139,0.9530466407363248,0.9348699876005476,0.2506899833679199,,,,,
yolanda,200,0.25470640242685433,0.020040069961066838,2.3188750743865967,0.7080829569744339,0.5273989906867348,0.6134541034698486,,,,,
yolanda,200,0.2554341857762091,0.020177899604673304,0.9095916748046875,0.7080829569744339,0.5273989906867348,0.6794688701629639,,,,,
yolanda,200,0.2532586514381854,0.01960277371864096,0.7889256477355957,0.7080829569744339,0.5273989906867348,0.7158970832824707,,,,,
yolanda,200,0.25404208862047634,0.019892593929488844,1.5697948932647705,0.7080829569744339,0.5273989906867348,0.8056943416595459,,,,,
yolanda,200,0.2528594062503268,0.01968395564598263,2.6680922508239746,0.7080829569744339,0.5273989906867348,2.534353494644165,,,,,
yolanda,200,0.25643862789612143,0.02038584092556433,1.901078701019287,0.7080829569744339,0.5273989906867348,1.582711935043335,,,,,
yolanda,200,0.25779955357347756,0.020918604758729194,1.405134916305542,0.7080829569744339,0.5273989906867348,1.6943490505218506,,,,,
yolanda,200,0.24939374343085802,0.018739388395460244,1.3976123332977295,0.7080829569744339,0.5273989906867348,1.2628042697906494,,,,,
yolanda,200,0.2509794079321463,0.01897582349217795,1.0546040534973145,0.7080829569744339,0.5273989906867348,1.6122260093688965,,,,,
yolanda,200,0.2548635136120582,0.02003122539466986,2.1738247871398926,0.7080829569744339,0.5273989906867348,1.8048419952392578,,,,,
yolanda,300,0.2230730477888846,0.014451043519545638,2.6628775596618652,0.5590993470153295,0.3211259778766276,1.9555461406707764,,,,,
yolanda,300,0.22217430880735806,0.014267516472453548,2.750371217727661,0.5590993470153295,0.3211259778766276,4.771410703659058,,,,,
yolanda,300,0.22165497228967898,0.01401062799319957,4.064115047454834,0.5590993470153295,0.3211259778766276,2.87101149559021,,,,,
yolanda,300,0.22295231892216708,0.014421278039086572,2.394247531890869,0.5590993470153295,0.3211259778766276,3.0149242877960205,,,,,
yolanda,300,0.2252030281887154,0.01495867184943925,3.884512186050415,0.5590993470153295,0.3211259778766276,2.266512155532837,,,,,
yolanda,300,0.2239767862034972,0.014610308718812266,3.6449387073516846,0.5590993470153295,0.3211259778766276,2.14462947845459,,,,,
yolanda,300,0.2247303560317623,0.014788600157161711,2.5627424716949463,0.5590993470153295,0.3211259778766276,3.07084321975708,,,,,
yolanda,300,0.2216596395104376,0.014113878828710751,2.5297529697418213,0.5590993470153295,0.3211259778766276,2.914682149887085,,,,,
yolanda,300,0.2254169183043522,0.015029234125411198,3.216275453567505,0.5590993470153295,0.3211259778766276,3.9082818031311035,,,,,
yolanda,300,0.2222792095760952,0.014203089536974746,1.9224114418029785,0.5590993470153295,0.3211259778766276,1.8670167922973633,,,,,
yolanda,400,0.2024337320341598,0.011419604289475438,5.616528034210205,0.45483335988280704,0.20889016921883413,2.829523801803589,,,,,
yolanda,400,0.20246206911953465,0.011528694168570433,3.826137065887451,0.45483335988280704,0.20889016921883413,3.9037251472473145,,,,,
yolanda,400,0.2030418350319136,0.011555663376575452,4.359193563461304,0.45483335988280704,0.20889016921883413,4.575744390487671,,,,,
yolanda,400,0.2024693265911243,0.01144067462587579,4.336623907089233,0.45483335988280704,0.20889016921883413,5.896966457366943,,,,,
yolanda,400,0.20353379745230285,0.011754278444902067,4.842283248901367,0.45483335988280704,0.20889016921883413,5.376467704772949,,,,,
yolanda,400,0.2022390472320784,0.011393885845777094,3.9838249683380127,0.45483335988280704,0.20889016921883413,4.362377166748047,,,,,
yolanda,400,0.20453950375217245,0.012004607437136421,4.671501159667969,0.45483335988280704,0.20889016921883413,3.875969171524048,,,,,
yolanda,400,0.20235271491539464,0.011456692086953048,5.13971471786499,0.45483335988280704,0.20889016921883413,4.187268495559692,,,,,
yolanda,400,0.20217362365338146,0.011461775913392877,5.7325520515441895,0.45483335988280704,0.20889016921883413,2.33662748336792,,,,,
yolanda,400,0.20346319061865945,0.011746533511614327,3.56390643119812,0.45483335988280704,0.20889016921883413,5.016517639160156,,,,,
yolanda,500,0.1883819102691023,0.009995022380772848,5.154447793960571,0.3886643025495142,0.15374972855874988,6.698755741119385,,,,,
yolanda,500,0.18884046932777815,0.01002749399314429,6.365905523300171,0.3886643025495142,0.15374972855874988,6.4871625900268555,,,,,
yolanda,500,0.18871418921004396,0.010020183848569219,5.26675009727478,0.3886643025495142,0.15374972855874988,5.263900518417358,,,,,
yolanda,500,0.18748964054896036,0.009784914164355731,5.3377110958099365,0.3886643025495142,0.15374972855874988,6.514491081237793,,,,,
yolanda,500,0.18741174528764282,0.009771884546003267,4.899975061416626,0.3886643025495142,0.15374972855874988,4.656325817108154,,,,,
yolanda,500,0.18793293718373516,0.009953664581586084,7.716721057891846,0.3886643025495142,0.15374972855874988,5.7586939334869385,,,,,
yolanda,500,0.18813341062994435,0.009982422235362687,7.349296808242798,0.3886643025495142,0.15374972855874988,6.366531848907471,,,,,
yolanda,500,0.18807766967117523,0.009909589189381228,7.967768669128418,0.3886643025495142,0.15374972855874988,5.15289568901062,,,,,
yolanda,500,0.18806338483726395,0.009910129332604224,7.54628849029541,0.3886643025495142,0.15374972855874988,4.84987735748291,,,,,
yolanda,500,0.18716574738375474,0.009769105688894655,2.7954976558685303,0.3886643025495142,0.15374972855874988,2.7079412937164307,,,,,
yolanda,600,0.17522363947588454,0.008642348819089192,7.061668872833252,0.3390430154682154,0.11994936568135181,5.381670951843262,,,,,
yolanda,600,0.17553346632436873,0.008639459628956956,7.567570924758911,0.3390430154682154,0.11994936568135181,4.6965272426605225,,,,,
yolanda,600,0.1756811895271969,0.008647372059406461,9.300296306610107,0.3390430154682154,0.11994936568135181,7.018928527832031,,,,,
yolanda,600,0.175557056498116,0.00870805228557793,6.225598096847534,0.3390430154682154,0.11994936568135181,7.797352313995361,,,,,
yolanda,600,0.17546053130397332,0.008697781397859893,6.428539276123047,0.3390430154682154,0.11994936568135181,6.197709798812866,,,,,
yolanda,600,0.17528863771916087,0.008613189287617912,8.395033597946167,0.3390430154682154,0.11994936568135181,9.943889617919922,,,,,
yolanda,600,0.17578791140755518,0.00880520003491375,5.852841377258301,0.3390430154682154,0.11994936568135181,5.314926862716675,,,,,
yolanda,600,0.1755608342548351,0.008759147403798571,10.01500415802002,0.3390430154682154,0.11994936568135181,4.6440207958221436,,,,,
yolanda,600,0.1751508309501682,0.008634850005808383,7.178608655929565,0.3390430154682154,0.11994936568135181,10.082347869873047,,,,,
yolanda,600,0.1755482003532665,0.008704595948107914,9.101446151733398,0.3390430154682154,0.11994936568135181,8.550323724746704,,,,,
yolanda,700,0.16540039983048557,0.00791415930747145,8.709708452224731,0.2941731673800174,0.08898352159272542,5.937828063964844,,,,,
yolanda,700,0.16532332711458478,0.007824490653400707,9.807456493377686,0.2941731673800174,0.08898352159272542,12.961089134216309,,,,,
yolanda,700,0.1649021543068665,0.007922522360926096,11.729923486709595,0.2941731673800174,0.08898352159272542,10.052035570144653,,,,,
yolanda,700,0.16510231783532345,0.007965396506095746,9.260263442993164,0.2941731673800174,0.08898352159272542,8.964940071105957,,,,,
yolanda,700,0.16553064652670849,0.007927059805795538,10.86410927772522,0.2941731673800174,0.08898352159272542,9.542453527450562,,,,,
yolanda,700,0.16487922209643344,0.007875976173494021,9.452534437179565,0.2941731673800174,0.08898352159272542,11.621430397033691,,,,,
yolanda,700,0.16550037518957905,0.007955968319894298,8.97438383102417,0.2941731673800174,0.08898352159272542,8.329436302185059,,,,,
yolanda,700,0.16493897806027275,0.007841826975686837,10.077919006347656,0.2941731673800174,0.08898352159272542,7.070645332336426,,,,,
yolanda,700,0.16501862411882082,0.007800391863269275,7.660870552062988,0.2941731673800174,0.08898352159272542,7.167271614074707,,,,,
yolanda,700,0.1653318291430478,0.00782398230144197,8.928102254867554,0.2941731673800174,0.08898352159272542,7.923889875411987,,,,,
yolanda,800,0.1556741665746927,0.007188853445330258,10.09161901473999,0.2630557892929736,0.07481579072092429,9.130908727645874,,,,,
yolanda,800,0.15581933827164876,0.007233110239849306,10.975237131118774,0.2630557892929736,0.07481579072092429,10.214714050292969,,,,,
yolanda,800,0.1564824960577868,0.007272530301940162,10.612674713134766,0.2630557892929736,0.07481579072092429,9.10864520072937,,,,,
yolanda,800,0.1561327435040626,0.007136742766857383,9.241032361984253,0.2630557892929736,0.07481579072092429,8.43431282043457,,,,,
yolanda,800,0.1561742379201095,0.007301778838918625,12.147710084915161,0.2630557892929736,0.07481579072092429,10.067506790161133,,,,,
yolanda,800,0.15588953035412034,0.007273488950554703,10.217069625854492,0.2630557892929736,0.07481579072092429,10.563339710235596,,,,,
yolanda,800,0.1561321400637703,0.007295180374338981,8.796024799346924,0.2630557892929736,0.07481579072092429,10.64937448501587,,,,,
